instance,family,n,m,p,seed,labelling,algorithm,bitset,mis_count,median_seconds,min_seconds,max_seconds,repeats,recursion_nodes,unproductive_calls,pivot_candidates,pivot_intersections,peak_kib
er_n24_p0.7_s1_degeneracy,er,24,189,0.7,1,degeneracy,bk_ikgp,0,44,0.0001481659710407257,0.00014787493273615837,0.0001526661217212677,3,114,30,163,163,25.1
er_n24_p0.7_s1_degeneracy,er,24,189,0.7,1,degeneracy,bk_basic_bit,1,44,0.00013916706666350365,0.0001390830148011446,0.0001463328953832388,3,193,,,,4.6
er_n24_p0.7_s1_degeneracy,er,24,189,0.7,1,degeneracy,bk_pivot_bit,1,44,0.0001171668991446495,0.00011641695164144039,0.00012195901945233345,3,119,,,,4.5
er_n24_p0.7_s1_degeneracy,er,24,189,0.7,1,degeneracy,bk_tomita_bit,1,44,0.00014370796270668507,0.00014287512749433517,0.00014708400703966618,3,97,,,,4.9
er_n24_p0.3_s2_random,er,24,86,0.3,2,random,bk_basic,0,164,0.0028806249611079693,0.002804666990414262,0.003034499939531088,3,3926,3331,0,0,37.2
er_n24_p0.3_s2_random,er,24,86,0.3,2,random,bk_pivot,0,164,0.0006085829809308052,0.0005857909563928843,0.0007141251116991043,3,582,93,1419,0,36.9
er_n24_p0.3_s2_random,er,24,86,0.3,2,random,bk_tomita,0,164,0.0007719171699136496,0.0006990409456193447,0.0008640419691801071,3,389,4,918,918,37.0
er_n24_p0.3_s2_random,er,24,86,0.3,2,random,bk_pivot_p,0,164,0.0007323748432099819,0.000688791973516345,0.0007786250207573175,3,753,258,1325,0,36.9
er_n24_p0.3_s2_random,er,24,86,0.3,2,random,bk_ikgp,0,164,0.000808625016361475,0.000687458086758852,0.0008968329057097435,3,423,37,904,904,37.0
er_n24_p0.3_s2_random,er,24,86,0.3,2,random,bk_basic_bit,1,164,0.0021313331089913845,0.002125500002875924,0.0021912080701440573,3,3926,,,,7.4
er_n24_p0.3_s2_random,er,24,86,0.3,2,random,bk_pivot_bit,1,164,0.0006198338232934475,0.0006130419205874205,0.0006527088116854429,3,690,,,,7.0
er_n24_p0.3_s2_random,er,24,86,0.3,2,random,bk_tomita_bit,1,164,0.0006544589996337891,0.0006513749249279499,0.000655291136354208,3,393,,,,7.8
er_n24_p0.3_s2_native,er,24,86,0.3,2,native,bk_basic,0,164,0.0027903749141842127,0.0027607500087469816,0.0031838330905884504,3,3926,3342,0,0,35.7
er_n24_p0.3_s2_native,er,24,86,0.3,2,native,bk_pivot,0,164,0.0008172499947249889,0.0007395839784294367,0.0008406250271946192,3,690,178,1841,0,35.4
er_n24_p0.3_s2_native,er,24,86,0.3,2,native,bk_tomita,0,164,0.0008330419659614563,0.0007594579365104437,0.000899334205314517,3,393,6,943,943,36.9
er_n24_p0.3_s2_native,er,24,86,0.3,2,native,bk_pivot_p,0,164,0.0007001250050961971,0.000662707956507802,0.0007495838217437267,3,717,203,1380,0,35.3
er_n24_p0.3_s2_native,er,24,86,0.3,2,native,bk_ikgp,0,164,0.0008617499843239784,0.0008167501073330641,0.0008928750175982714,3,448,59,941,941,36.9
er_n24_p0.3_s2_native,er,24,86,0.3,2,native,bk_basic_bit,1,164,0.002165667014196515,0.00206379103474319,0.0022982500959187746,3,3926,,,,7.4
