instance,family,n,m,p,seed,labelling,algorithm,bitset,mis_count,median_seconds,min_seconds,max_seconds,repeats,recursion_nodes,unproductive_calls,pivot_candidates,pivot_intersections,peak_kib
ba_n28_m3_s3,ba,28,75,nan,3,random,bk_basic_bit,1,179,0.0802633329294622,0.07985408301465213,0.08090404188260436,5,188944,,,,10.7
ba_n28_m3_s3,ba,28,75,nan,3,random,bk_pivot_bit,1,179,0.001512833870947361,0.0014831249136477709,0.0015561250038444996,5,2143,,,,10.1
ba_n28_m3_s3,ba,28,75,nan,3,random,bk_tomita_bit,1,179,0.000857457984238863,0.0008458751253783703,0.0008849999867379665,5,497,,,,11.0
ws_n28_s1,ws,28,84,nan,1,random,bk_basic,0,1010,0.008713958086445928,0.008573542116209865,0.00945970811881125,5,11145,8308,0,0,77.6
ws_n28_s1,ws,28,84,nan,1,random,bk_pivot,0,1010,0.003284541890025139,0.0031827089842408895,0.003505249973386526,5,3475,972,7908,0,75.7
ws_n28_s1,ws,28,84,nan,1,random,bk_tomita,0,1010,0.002648875117301941,0.0025643750559538603,0.002845834009349346,5,1760,39,3242,3242,77.3
ws_n28_s1,ws,28,84,nan,1,random,bk_pivot_p,0,1010,0.0033517919946461916,0.003293583169579506,0.003647333011031151,5,3884,1354,6004,0,76.2
ws_n28_s1,ws,28,84,nan,1,random,bk_ikgp,0,1010,0.0028369580395519733,0.00275087496265769,0.0029652079101651907,5,1969,240,3384,3384,77.3
ws_n28_s1,ws,28,84,nan,1,random,bk_basic_bit,1,1010,0.006006625015288591,0.005933416076004505,0.0061275840271264315,5,11145,,,,7.6
ws_n28_s1,ws,28,84,nan,1,random,bk_pivot_bit,1,1010,0.0020889579318463802,0.0020774169825017452,0.0021347079891711473,5,2014,,,,7.2
ws_n28_s1,ws,28,84,nan,1,random,bk_tomita_bit,1,1010,0.002663583029061556,0.002649041824042797,0.002682291902601719,5,1827,,,,7.9
ws_n28_s2,ws,28,84,nan,2,random,bk_basic,0,1140,0.007132209138944745,0.007123582996428013,0.007384374970570207,5,9720,6576,0,0,77.3
ws_n28_s2,ws,28,84,nan,2,random,bk_pivot,0,1140,0.002374292118474841,0.002330083167180419,0.002518207998946309,5,2771,539,5454,0,77.0
ws_n28_s2,ws,28,84,nan,2,random,bk_tomita,0,1140,0.0025899161119014025,0.0025599170476198196,0.0027745000552386045,5,1873,29,3169,3169,77.5
ws_n28_s2,ws,28,84,nan,2,random,bk_pivot_p,0,1140,0.002998249838128686,0.0029399169143289328,0.0031136670149862766,5,3663,1326,5272,0,77.5
ws_n28_s2,ws,28,84,nan,2,random,bk_ikgp,0,1140,0.0029334998689591885,0.002865457907319069,0.003060624934732914,5,2157,256,3499,3499,77.5
ws_n28_s2,ws,28,84,nan,2,random,bk_basic_bit,1,1140,0.005503332940861583,0.005463625071570277,0.005524792009964585,5,9720,,,,7.2
ws_n28_s2,ws,28,84,nan,2,random,bk_pivot_bit,1,1140,0.0021166661754250526,0.0021015829406678677,0.0021234590094536543,5,1896,,,,6.8
ws_n28_s2,ws,28,84,nan,2,random,bk_tomita_bit,1,1140,0.0027227920945733786,0.002709875116124749,0.002753834007307887,5,1847,,,,7.4
ws_n28_s3,ws,28,84,nan,3,random,bk_basic,0,941,0.009476083097979426,0.0093985830899328,0.009579041972756386,5,12273,9520,0,0,72.1
ws_n28_s3,ws,28,84,nan,3,random,bk_pivot,0,941,0.003010583110153675,0.002969458932057023,0.003212874988093972,5,3215,879,8469,0,70.8
ws_n28_s3,ws,28,84,nan,3,random,bk_tomita,0,941,0.002647707937285304,0.0025936670135706663,0.0028656660579144955,5,1718,19,3369,3369,72.8
ws_n28_s3,ws,28,84,nan,3,random,bk_pivot_p,0,941,0.004225292010232806,0.004178124945610762,0.004455084213986993,5,4929,2490,7206,0,70.8
ws_n28_s3,ws,28,84,nan,3,random,bk_ikgp,0,941,0.0029278749134391546,0.0028905419167131186,0.0031646660063415766,5,1975,257,3581,3581,72.8
ws_n28_s3,ws,28,84,nan,3,random,bk_basic_bit,1,941,0.006482166005298495,0.006434958893805742,0.006500500021502376,5,12273,,,,7.8
ws_n28_s3,ws,28,84,nan,3,random,bk_pivot_bit,1,941,0.0020158339757472277,0.0020099999383091927,0.00203754217363894,5,1935,,,,7.2
ws_n28_s3,ws,28,84,nan,3,random,bk_tomita_bit,1,941,0.0026057499926537275,0.0026013748720288277,0.0026116250082850456,5,1742,,,,7.9
er_n30_p0.3_s1,er,30,138,0.3,1,random,bk_basic,0,371,0.008022792171686888,0.007979708025231957,0.008243207819759846,5,10606,9336,0,0,67.1
er_n30_p0.3_s1,er,30,138,0.3,1,random,bk_pivot,0,371,0.001915459055453539,0.0018405001610517502,0.002078334102407098,5,1833,623,6095,0,66.2
er_n30_p0.3_s1,er,30,138,0.3,1,random,bk_tomita,0,371,0.0016079999040812254,0.0015461668372154236,0.0017669589724391699,5,856,23,2124,2124,68.0
er_n30_p0.3_s1,er,30,138,0.3,1,random,bk_pivot_p,0,371,0.0022422911133617163,0.0021602080669254065,0.002405958017334342,5,2381,1139,4707,0,66.2
er_n30_p0.3_s1,er,30,138,0.3,1,random,bk_ikgp,0,371,0.0017284168861806393,0.0016302079893648624,0.001849333057180047,5,1006,162,2090,2090,68.0
er_n30_p0.3_s1,er,30,138,0.3,1,random,bk_basic_bit,1,371,0.005078874994069338,0.005063082790002227,0.005162250017747283,5,10606,,,,8.4
er_n30_p0.3_s1,er,30,138,0.3,1,random,bk_pivot_bit,1,371,0.0013641670811921358,0.0013557500205934048,0.0013961249496787786,5,1642,,,,8.0
er_n30_p0.3_s1,er,30,138,0.3,1,random,bk_tomita_bit,1,371,0.0013008338864892721,0.0012926249764859676,0.0013317090924829245,5,854,,,,8.9
er_n30_p0.5_s1,er,30,218,0.5,1,random,bk_basic,0,142,0.0008571671787649393,0.0008233329281210899,0.0009954581037163734,5,1240,848,0,0,35.1
er_n30_p0.5_s1,er,30,218,0.5,1,random,bk_pivot,0,142,0.0005132909864187241,0.0004887499380856752,0.0005759578198194504,5,539,158,1344,0,35.2
er_n30_p0.5_s1,er,30,218,0.5,1,random,bk_tomita,0,142,0.0005651249084621668,0.0005415000487118959,0.0006517500150948763,5,340,20,806,806,35.6
er_n30_p0.5_s1,er,30,218,0.5,1,random,bk_pivot_p,0,142,0.0005545420572161674,0.0005396250635385513,0.0006166251841932535,5,650,266,953,0,35.2
er_n30_p0.5_s1,er,30,218,0.5,1,random,bk_ikgp,0,142,0.000614791875705123,0.0005991659127175808,0.0006699580699205399,5,445,127,748,748,35.6
er_n30_p0.5_s1,er,30,218,0.5,1,random,bk_basic_bit,1,142,0.0006862499285489321,0.0006854578386992216,0.0006979999598115683,5,1240,,,,6.7
er_n30_p0.5_s1,er,30,218,0.5,1,random,bk_pivot_bit,1,142,0.00046300003305077553,0.00046095880679786205,0.00048325001262128353,5,559,,,,6.5
er_n30_p0.5_s1,er,30,218,0.5,1,random,bk_tomita_bit,1,142,0.0004971250891685486,0.0004957499913871288,0.0005029579624533653,5,349,,,,7.0
er_n30_p0.7_s1,er,30,304,0.7,1,random,bk_basic,0,85,0.00020245788618922234,0.00019224989227950573,0.0002715000882744789,5,271,109,0,0,32.5
er_n30_p0.7_s1,er,30,304,0.7,1,random,bk_pivot,0,85,0.0002041251864284277,0.0001927497796714306,0.000222708098590374,5,217,58,416,0,32.4
er_n30_p0.7_s1,er,30,304,0.7,1,random,bk_tomita,0,85,0.00021991715766489506,0.00021637510508298874,0.0002543330192565918,5,157,10,274,274,31.9
er_n30_p0.7_s1,er,30,304,0.7,1,random,bk_pivot_p,0,85,0.0001968329306691885,0.00019466690719127655,0.00021133385598659515,5,231,72,268,0,32.4
er_n30_p0.7_s1,er,30,304,0.7,1,random,bk_ikgp,0,85,0.0002168330829590559,0.00021162512712180614,0.00022645806893706322,5,166,18,235,235,31.9
er_n30_p0.7_s1,er,30,304,0.7,1,random,bk_basic_bit,1,85,0.00020920787937939167,0.0002068330068141222,0.0002185001503676176,5,271,,,,4.8
er_n30_p0.7_s1,er,30,304,0.7,1,random,bk_pivot_bit,1,85,0.00019333302043378353,0.00019162497483193874,0.0001991249155253172,5,194,,,,4.8
er_n30_p0.7_s1,er,30,304,0.7,1,random,bk_tomita_bit,1,85,0.00022504106163978577,0.00022362498566508293,0.00023287488147616386,5,153,,,,5.1
er_n30_p0.3_s2,er,30,124,0.3,2,random,bk_basic,0,475,0.011980833951383829,0.011898624943569303,0.01218420802615583,5,15183,13388,0,0,72.2
er_n30_p0.3_s2,er,30,124,0.3,2,random,bk_pivot,0,475,0.002050000010058284,0.0019380829762667418,0.0021672919392585754,5,1977,453,5856,0,72.0
er_n30_p0.3_s2,er,30,124,0.3,2,random,bk_tomita,0,475,0.0018867910839617252,0.001815832918509841,0.002111040987074375,5,1044,16,2453,2453,73.0
er_n30_p0.3_s2,er,30,124,0.3,2,random,bk_pivot_p,0,475,0.002534541068598628,0.002384916180744767,0.0031055419240146875,5,2551,998,4821,0,72.0
er_n30_p0.3_s2,er,30,124,0.3,2,random,bk_ikgp,0,475,0.002218583831563592,0.0020897500216960907,0.0022480408661067486,5,1179,154,2468,2468,73.0
er_n30_p0.3_s2,er,30,124,0.3,2,random,bk_basic_bit,1,475,0.007422249997034669,0.007332291919738054,0.01195483305491507,5,15183,,,,8.0
er_n30_p0.3_s2,er,30,124,0.3,2,random,bk_pivot_bit,1,475,0.001970082987099886,0.0019234169740229845,0.0020607500337064266,5,2403,,,,7.6
er_n30_p0.3_s2,er,30,124,0.3,2,random,bk_tomita_bit,1,475,0.0016331251244992018,0.0016184169799089432,0.0016426669899374247,5,1053,,,,8.4
er_n30_p0.5_s2,er,30,216,0.5,2,random,bk_basic,0,170,0.0008727919775992632,0.0008259580936282873,0.0010431669652462006,5,1249,798,0,0,38.0
er_n30_p0.5_s2,er,30,216,0.5,2,random,bk_pivot,0,170,0.0005474169738590717,0.0005147499032318592,0.0006274580955505371,5,575,135,1354,0,37.6
er_n30_p0.5_s2,er,30,216,0.5,2,random,bk_tomita,0,170,0.0005873749032616615,0.0005429999437183142,0.0006834589876234531,5,361,14,755,755,40.2
er_n30_p0.5_s2,er,30,216,0.5,2,random,bk_pivot_p,0,170,0.0005504579748958349,0.000533208018168807,0.000645708991214633,5,644,209,939,0,37.7
er_n30_p0.5_s2,er,30,216,0.5,2,random,bk_ikgp,0,170,0.0005985840689390898,0.0005684581119567156,0.000657874858006835,5,418,73,697,697,40.2
er_n30_p0.5_s2,er,30,216,0.5,2,random,bk_basic_bit,1,170,0.0007110419683158398,0.0007088750135153532,0.0007492499426007271,5,1249,,,,6.8
er_n30_p0.5_s2,er,30,216,0.5,2,random,bk_pivot_bit,1,170,0.0004729579668492079,0.0004702499136328697,0.0004776669666171074,5,534,,,,6.5
er_n30_p0.5_s2,er,30,216,0.5,2,random,bk_tomita_bit,1,170,0.0005247080698609352,0.0005130418576300144,0.000537708168849349,5,361,,,,7.0
er_n30_p0.7_s2,er,30,301,0.7,2,random,bk_basic,0,86,0.00021041720174252987,0.00019991700537502766,0.00028583407402038574,5,285,118,0,0,31.9
er_n30_p0.7_s2,er,30,301,0.7,2,random,bk_pivot,0,86,0.00020475010387599468,0.00019562500528991222,0.00022979197092354298,5,225,58,399,0,31.4
er_n30_p0.7_s2,er,30,301,0.7,2,random,bk_tomita,0,86,0.00021362514235079288,0.0002055000513792038,0.0002448339946568012,5,154,10,256,256,31.9
er_n30_p0.7_s2,er,30,301,0.7,2,random,bk_pivot_p,0,86,0.00019929115660488605,0.00019166595302522182,0.00021108286455273628,5,234,67,274,0,31.4
er_n30_p0.7_s2,er,30,301,0.7,2,random,bk_ikgp,0,86,0.00020837504416704178,0.0002067089080810547,0.0002163329627364874,5,164,21,228,228,31.9
er_n30_p0.7_s2,er,30,301,0.7,2,random,bk_basic_bit,1,86,0.00022024987265467644,0.0002156661357730627,0.0002363331150263548,5,285,,,,4.8
er_n30_p0.7_s2,er,30,301,0.7,2,random,bk_pivot_bit,1,86,0.0001954580657184124,0.0001935830805450678,0.00019916589371860027,5,194,,,,4.8
er_n30_p0.7_s2,er,30,301,0.7,2,random,bk_tomita_bit,1,86,0.0002252089325338602,0.00022358400747179985,0.00023029092699289322,5,154,,,,5.1
er_n30_p0.3_s3,er,30,122,0.3,3,random,bk_basic,0,506,0.014001291943714023,0.013987459009513259,0.014188083121553063,5,17627,15759,0,0,72.9
er_n30_p0.3_s3,er,30,122,0.3,3,random,bk_pivot,0,506,0.002254459075629711,0.002189624821767211,0.0024397920351475477,5,2171,475,7047,0,70.5
er_n30_p0.3_s3,er,30,122,0.3,3,random,bk_tomita,0,506,0.002102874917909503,0.0020463750697672367,0.0023165831808000803,5,1141,14,2704,2704,74.0
er_n30_p0.3_s3,er,30,122,0.3,3,random,bk_pivot_p,0,506,0.002617125166580081,0.0025530001148581505,0.0027967088390141726,5,2768,1043,5429,0,70.5
er_n30_p0.3_s3,er,30,122,0.3,3,random,bk_ikgp,0,506,0.0024158330634236336,0.0022957499604672194,0.0029317080043256283,5,1374,211,2858,2858,74.0
er_n30_p0.3_s3,er,30,122,0.3,3,random,bk_basic_bit,1,506,0.008420125115662813,0.008384667104110122,0.008523500058799982,5,17627,,,,8.5
er_n30_p0.3_s3,er,30,122,0.3,3,random,bk_pivot_bit,1,506,0.001613458152860403,0.0016045838128775358,0.0018472080118954182,5,1818,,,,8.1
er_n30_p0.3_s3,er,30,122,0.3,3,random,bk_tomita_bit,1,506,0.0017594171222299337,0.0017428339924663305,0.001766707981005311,5,1151,,,,8.9
er_n30_p0.5_s3,er,30,216,0.5,3,random,bk_basic,0,170,0.0009549169335514307,0.0008897078223526478,0.0011374158784747124,5,1348,907,0,0,40.4
er_n30_p0.5_s3,er,30,216,0.5,3,random,bk_pivot,0,170,0.0006120000034570694,0.0005860410165041685,0.0007329159416258335,5,670,235,1756,0,40.3
er_n30_p0.5_s3,er,30,216,0.5,3,random,bk_tomita,0,170,0.0005954999942332506,0.0005672918632626534,0.0006927498616278172,5,365,20,818,818,41.1
er_n30_p0.5_s3,er,30,216,0.5,3,random,bk_pivot_p,0,170,0.0006972919218242168,0.0006660409271717072,0.0008219589944928885,5,803,367,1133,0,40.2
er_n30_p0.5_s3,er,30,216,0.5,3,random,bk_ikgp,0,170,0.0006541667971760035,0.0006123748607933521,0.0007325408514589071,5,440,94,753,753,41.1
er_n30_p0.5_s3,er,30,216,0.5,3,random,bk_basic_bit,1,170,0.0007896670140326023,0.0007782501634210348,0.000989207997918129,5,1348,,,,6.7
er_n30_p0.5_s3,er,30,216,0.5,3,random,bk_pivot_bit,1,170,0.0004594579804688692,0.00045616598799824715,0.0004911250434815884,5,488,,,,6.5
er_n30_p0.5_s3,er,30,216,0.5,3,random,bk_tomita_bit,1,170,0.0005362078081816435,0.0005315830931067467,0.0005420839879661798,5,362,,,,7.0
er_n30_p0.7_s3,er,30,303,0.7,3,random,bk_basic,0,70,0.00023966701701283455,0.0002234999556094408,0.00033670803532004356,5,320,165,0,0,32.0
er_n30_p0.7_s3,er,30,303,0.7,3,random,bk_pivot,0,70,0.00020987517200410366,0.00020175008103251457,0.0002552908845245838,5,216,61,449,0,32.2
er_n30_p0.7_s3,er,30,303,0.7,3,random,bk_tomita,0,70,0.0002340830396860838,0.00022537494078278542,0.0002833330072462559,5,155,13,313,313,32.1
er_n30_p0.7_s3,er,30,303,0.7,3,random,bk_pivot_p,0,70,0.00021249987185001373,0.0002074160147458315,0.00023070909082889557,5,244,90,302,0,32.2
er_n30_p0.7_s3,er,30,303,0.7,3,random,bk_ikgp,0,70,0.00023383297957479954,0.00022816588170826435,0.0002454579807817936,5,178,36,264,264,32.1
er_n30_p0.7_s3,er,30,303,0.7,3,random,bk_basic_bit,1,70,0.0002257500309497118,0.0002232501283288002,0.00024274992756545544,5,320,,,,5.7
er_n30_p0.7_s3,er,30,303,0.7,3,random,bk_pivot_bit,1,70,0.00020229211077094078,0.00019979197531938553,0.00029133306816220284,5,203,,,,5.6
er_n30_p0.7_s3,er,30,303,0.7,3,random,bk_tomita_bit,1,70,0.00021945801563560963,0.0002164999023079872,0.000225916039198637,5,145,,,,6.0
ba_n30_m3_s1,ba,30,81,nan,1,random,bk_basic,0,797,0.1701882081106305,0.16924687498249114,0.17215891601517797,5,208190,203830,0,0,72.5
ba_n30_m3_s1,ba,30,81,nan,1,random,bk_pivot,0,797,0.004482791060581803,0.004376875003799796,0.004635582910850644,5,4251,943,15721,0,69.3
ba_n30_m3_s1,ba,30,81,nan,1,random,bk_tomita,0,797,0.0038592079654335976,0.003729958087205887,0.0040105830412358046,5,1892,8,4954,4954,74.8
ba_n30_m3_s1,ba,30,81,nan,1,random,bk_pivot_p,0,797,0.005796625046059489,0.005742540815845132,0.005928541999310255,5,5931,2537,16229,0,69.3
ba_n30_m3_s1,ba,30,81,nan,1,random,bk_ikgp,0,797,0.003904624842107296,0.003871625056490302,0.004122625105082989,5,2026,115,5024,5024,74.8
ba_n30_m3_s1,ba,30,81,nan,1,random,bk_basic_bit,1,797,0.08852645894512534,0.08801100007258356,0.08928929199464619,5,208190,,,,10.3
ba_n30_m3_s1,ba,30,81,nan,1,random,bk_pivot_bit,1,797,0.003520833095535636,0.00351454084739089,0.0035637079272419214,5,4280,,,,9.5
ba_n30_m3_s1,ba,30,81,nan,1,random,bk_tomita_bit,1,797,0.003152084071189165,0.003147041890770197,0.00318166590295732,5,1918,,,,10.5
ba_n30_m3_s2,ba,30,81,nan,2,random,bk_basic,0,486,0.13292562495917082,0.13263141689822078,0.1332450001500547,5,169094,165837,0,0,75.5
ba_n30_m3_s2,ba,30,81,nan,2,random,bk_pivot,0,486,0.004742333199828863,0.004685833118855953,0.00493783294223249,5,4318,1539,18678,0,74.4
ba_n30_m3_s2,ba,30,81,nan,2,random,bk_tomita,0,486,0.002406874904409051,0.002351833041757345,0.0026164159644395113,5,1189,6,3222,3222,77.3
ba_n30_m3_s2,ba,30,81,nan,2,random,bk_pivot_p,0,486,0.004922457970678806,0.004853582940995693,0.005060707917436957,5,4970,2075,14720,0,74.3
ba_n30_m3_s2,ba,30,81,nan,2,random,bk_ikgp,0,486,0.002446916885674,0.002382333856076002,0.0026599999982863665,5,1216,31,3249,3249,77.3
ba_n30_m3_s2,ba,30,81,nan,2,random,bk_basic_bit,1,486,0.07172029092907906,0.07127974997274578,0.07225037482567132,5,169094,,,,10.3
ba_n30_m3_s2,ba,30,81,nan,2,random,bk_pivot_bit,1,486,0.0019462921191006899,0.0019445409998297691,0.0019684580620378256,5,2244,,,,9.4
ba_n30_m3_s2,ba,30,81,nan,2,random,bk_tomita_bit,1,486,0.0018945420160889626,0.0018755830824375153,0.0019268749747425318,5,1134,,,,10.5
ba_n30_m3_s3,ba,30,81,nan,3,random,bk_basic,0,510,0.2974676250014454,0.2926064159255475,0.3058235419448465,5,385984,383713,0,0,74.4
ba_n30_m3_s3,ba,30,81,nan,3,random,bk_pivot,0,510,0.002576833125203848,0.002554250182583928,0.0027459580451250076,5,2574,539,9939,0,70.2
ba_n30_m3_s3,ba,30,81,nan,3,random,bk_tomita,0,510,0.0026816250756382942,0.002661250066012144,0.002934916177764535,5,1353,17,3877,3877,73.5
ba_n30_m3_s3,ba,30,81,nan,3,random,bk_pivot_p,0,510,0.003453624900430441,0.003421457950025797,0.0035771247930824757,5,3718,1669,10300,0,70.1
ba_n30_m3_s3,ba,30,81,nan,3,random,bk_ikgp,0,510,0.0028761669527739286,0.0027449168264865875,0.003289042040705681,5,1372,36,3937,3937,73.5
ba_n30_m3_s3,ba,30,81,nan,3,random,bk_basic_bit,1,510,0.16204870818182826,0.160327082965523,0.16516004200093448,5,385984,,,,11.0
ba_n30_m3_s3,ba,30,81,nan,3,random,bk_pivot_bit,1,510,0.003373584011569619,0.0033637499436736107,0.003398458007723093,5,4621,,,,10.3
ba_n30_m3_s3,ba,30,81,nan,3,random,bk_tomita_bit,1,510,0.002288042102009058,0.0022762499283999205,0.002345999935641885,5,1355,,,,11.1
ws_n30_s1,ws,30,90,nan,1,random,bk_basic,0,1693,0.01690408308058977,0.01682274998165667,0.01713433302938938,5,21208,16392,0,0,63.9
ws_n30_s1,ws,30,90,nan,1,random,bk_pivot,0,1693,0.004930000053718686,0.004850124940276146,0.0051495840307325125,5,5171,1084,12163,0,62.9
ws_n30_s1,ws,30,90,nan,1,random,bk_tomita,0,1693,0.004443875048309565,0.0044093329925090075,0.004650874994695187,5,2865,47,5412,5412,65.0
ws_n30_s1,ws,30,90,nan,1,random,bk_pivot_p,0,1693,0.006017665844410658,0.005890625063329935,0.006111041875556111,5,6501,2240,9659,0,62.9
ws_n30_s1,ws,30,90,nan,1,random,bk_ikgp,0,1693,0.005424167029559612,0.005371749866753817,0.005509416107088327,5,3530,654,6207,6207,65.0
ws_n30_s1,ws,30,90,nan,1,random,bk_basic_bit,1,1693,0.011152833001688123,0.011129249818623066,0.01127295894548297,5,21208,,,,8.2
ws_n30_s1,ws,30,90,nan,1,random,bk_pivot_bit,1,1693,0.0033409998286515474,0.003323917044326663,0.003352375002577901,5,3024,,,,7.6
ws_n30_s1,ws,30,90,nan,1,random,bk_tomita_bit,1,1693,0.004497542046010494,0.004422958008944988,0.004734166897833347,5,2942,,,,8.4
ws_n30_s2,ws,30,90,nan,2,random,bk_basic,0,1813,0.015416957903653383,0.015354166040197015,0.015503125032410026,5,19258,14141,0,0,59.8
ws_n30_s2,ws,30,90,nan,2,random,bk_pivot,0,1813,0.0047645000740885735,0.004713084083050489,0.0049580419436097145,5,5164,1349,10605,0,59.2
ws_n30_s2,ws,30,90,nan,2,random,bk_tomita,0,1813,0.004741209093481302,0.0047217500396072865,0.00496970908716321,5,3164,34,5476,5476,60.8
ws_n30_s2,ws,30,90,nan,2,random,bk_pivot_p,0,1813,0.005859249969944358,0.005826208973303437,0.006039875093847513,5,6588,2552,10040,0,58.8
ws_n30_s2,ws,30,90,nan,2,random,bk_ikgp,0,1813,0.005031583132222295,0.0050004590302705765,0.005261291982606053,5,3418,288,5656,5656,60.8
ws_n30_s2,ws,30,90,nan,2,random,bk_basic_bit,1,1813,0.014688540948554873,0.010459250072017312,0.01704329182393849,5,19258,,,,7.8
ws_n30_s2,ws,30,90,nan,2,random,bk_pivot_bit,1,1813,0.0036656248848885298,0.0036221249029040337,0.003760749939829111,5,3365,,,,7.2
ws_n30_s2,ws,30,90,nan,2,random,bk_tomita_bit,1,1813,0.004758333088830113,0.004718707874417305,0.004904165863990784,5,3218,,,,8.0
ws_n30_s3,ws,30,90,nan,3,random,bk_basic,0,1458,0.018988250056281686,0.018742499873042107,0.019460042007267475,5,23690,19249,0,0,65.2
ws_n30_s3,ws,30,90,nan,3,random,bk_pivot,0,1458,0.004057415993884206,0.004003666108474135,0.004257791908457875,5,4299,730,9309,0,63.2
ws_n30_s3,ws,30,90,nan,3,random,bk_tomita,0,1458,0.003864290891215205,0.003784417174756527,0.004076458979398012,5,2416,6,4486,4486,65.0
ws_n30_s3,ws,30,90,nan,3,random,bk_pivot_p,0,1458,0.005409374833106995,0.005282416008412838,0.005596125032752752,5,6025,2372,9357,0,63.2
ws_n30_s3,ws,30,90,nan,3,random,bk_ikgp,0,1458,0.004432582994922996,0.004334292141720653,0.004775832872837782,5,2868,341,5069,5069,65.0
ws_n30_s3,ws,30,90,nan,3,random,bk_basic_bit,1,1458,0.011935082962736487,0.011893207905814052,0.012008209014311433,5,23690,,,,8.2
ws_n30_s3,ws,30,90,nan,3,random,bk_pivot_bit,1,1458,0.003053833032026887,0.0030472921207547188,0.003095832886174321,5,2820,,,,7.7
ws_n30_s3,ws,30,90,nan,3,random,bk_tomita_bit,1,1458,0.0037591250147670507,0.0037332079373300076,0.0037823328748345375,5,2437,,,,8.4
er_n32_p0.3_s1,er,32,156,0.3,1,random,bk_basic,0,471,0.01101754093542695,0.010994541924446821,0.011203875066712499,5,14185,12571,0,0,82.5
er_n32_p0.3_s1,er,32,156,0.3,1,random,bk_pivot,0,471,0.0018400000408291817,0.0017622909508645535,0.002048291964456439,5,1743,312,5430,0,81.9
er_n32_p0.3_s1,er,32,156,0.3,1,random,bk_tomita,0,471,0.0022978750057518482,0.0022067909594625235,0.002566165989264846,5,1139,34,3010,3010,83.2
er_n32_p0.3_s1,er,32,156,0.3,1,random,bk_pivot_p,0,471,0.002993334084749222,0.0028610830195248127,0.003818332916125655,5,3004,1536,5632,0,81.9
er_n32_p0.3_s1,er,32,156,0.3,1,random,bk_ikgp,0,471,0.0027387088630348444,0.0026782501954585314,0.0028312080539762974,5,1509,382,3157,3157,83.2
er_n32_p0.3_s1,er,32,156,0.3,1,random,bk_basic_bit,1,471,0.00857687508687377,0.008476332994177938,0.00992995803244412,5,14185,,,,10.6
er_n32_p0.3_s1,er,32,156,0.3,1,random,bk_pivot_bit,1,471,0.0021630830597132444,0.0021440410055220127,0.0022202918771654367,5,2094,,,,10.4
er_n32_p0.3_s1,er,32,156,0.3,1,random,bk_tomita_bit,1,471,0.0022497919853776693,0.0021774580236524343,0.0022645408753305674,5,1167,,,,11.1
er_n32_p0.5_s1,er,32,244,0.5,1,random,bk_basic,0,209,0.00117891700938344,0.001133207930251956,0.00136020896025002,5,1661,1117,0,0,41.3
er_n32_p0.5_s1,er,32,244,0.5,1,random,bk_pivot,0,209,0.0006446659099310637,0.0006182920187711716,0.0007170829921960831,5,653,148,1524,0,41.1
er_n32_p0.5_s1,er,32,244,0.5,1,random,bk_tomita,0,209,0.0008098331745713949,0.0007729579228907824,0.0009522081818431616,5,473,34,1132,1132,42.3
er_n32_p0.5_s1,er,32,244,0.5,1,random,bk_pivot_p,0,209,0.0007085830438882113,0.0006727909203618765,0.000809582881629467,5,788,267,1166,0,41.1
er_n32_p0.5_s1,er,32,244,0.5,1,random,bk_ikgp,0,209,0.0008309998083859682,0.0007971250452101231,0.0009432919323444366,5,581,143,968,968,42.3
er_n32_p0.5_s1,er,32,244,0.5,1,random,bk_basic_bit,1,209,0.0011136250104755163,0.0011020000092685223,0.001150541938841343,5,1661,,,,8.7
er_n32_p0.5_s1,er,32,244,0.5,1,random,bk_pivot_bit,1,209,0.0007697499822825193,0.0007550830487161875,0.0008027090225368738,5,747,,,,8.7
er_n32_p0.5_s1,er,32,244,0.5,1,random,bk_tomita_bit,1,209,0.000836250139400363,0.0008240840397775173,0.0008561250288039446,5,482,,,,9.2
er_n32_p0.7_s1,er,32,341,0.7,1,random,bk_basic,0,108,0.00024991692043840885,0.00023641600273549557,0.00034020887687802315,5,348,140,0,0,33.4
er_n32_p0.7_s1,er,32,341,0.7,1,random,bk_pivot,0,108,0.0002343328669667244,0.00022649997845292091,0.0002803751267492771,5,259,53,474,0,33.3
er_n32_p0.7_s1,er,32,341,0.7,1,random,bk_tomita,0,108,0.0002993750385940075,0.00028908392414450645,0.0003402919974178076,5,204,14,384,384,33.8
er_n32_p0.7_s1,er,32,341,0.7,1,random,bk_pivot_p,0,108,0.00022062496282160282,0.00021179206669330597,0.00024095899425446987,5,254,48,320,0,33.3
er_n32_p0.7_s1,er,32,341,0.7,1,random,bk_ikgp,0,108,0.000278957886621356,0.00027416693046689034,0.0002988330088555813,5,227,40,308,308,33.8
er_n32_p0.7_s1,er,32,341,0.7,1,random,bk_basic_bit,1,108,0.0003035420086234808,0.0002970411442220211,0.00031749997287988663,5,348,,,,6.6
er_n32_p0.7_s1,er,32,341,0.7,1,random,bk_pivot_bit,1,108,0.00030037504620850086,0.0002999999560415745,0.00030891713686287403,5,274,,,,6.5
er_n32_p0.7_s1,er,32,341,0.7,1,random,bk_tomita_bit,1,108,0.0003440838772803545,0.00034183310344815254,0.0003540830221027136,5,206,,,,7.0
